Order_ID,Order_Date,Product,Category,Region,Sales_Representative,Quantity,Cost_Amount,Sales_Amount
105322,2023-01-27,Laptop,Electronics,East,Karan,2,66394,92530.59
105323,2023-09-29,Camera,Electronics,South,Amit,1,25723,36136.03
105324,2022-11-03,Mouse,Accessories,North,Anjali,1,22365,27299.99
105325,2024-06-13,Mouse,Accessories,North,Sneha,4,36288,40899.54
105326,2023-10-14,Laptop,Electronics,East,Neha,4,96004,107049.05
105327,2024-04-20,Camera,Electronics,East,Sneha,3,82098,115530.29
105328,2024-10-22,Smartwatch,Wearables,South,Amit,2,25832,32397.86
105329,2023-06-04,Camera,Electronics,East,Sneha,3,78825,90930.71
105330,2023-09-28,Smartwatch,Wearables,North,Priya,3,88740,104162.62
105331,2024-01-10,Headphones,Accessories,South,Amit,1,5387,7576.6
105332,2023-04-14,Smartwatch,Wearables,South,Neha,4,79496,106489.73
105333,2022-07-31,Mouse,Accessories,South,Anjali,1,17105,22246.1
105334,2024-10-28,Mouse,Accessories,West,Karan,2,32368,43671.0
105335,2024-03-14,Tablet,Electronics,West,Neha,3,73506,84899.42
105336,2023-04-22,Smartwatch,Wearables,North,Vikram,2,53030,65100.52
105337,2024-05-23,Tablet,Electronics,West,Anjali,4,93888,117324.83
105338,2023-04-05,Mouse,Accessories,East,Rahul,4,4468,5476.87
105339,2022-09-10,Keyboard,Accessories,South,Amit,5,179190,259066.9
105340,2024-01-22,Keyboard,Accessories,North,Neha,2,13618,18146.92
105341,2024-09-07,Camera,Electronics,East,Priya,1,19639,27332.16
105342,2024-05-03,Camera,Electronics,South,Priya,2,6580,7861.01
105343,2022-08-24,Camera,Electronics,East,Anjali,3,24978,30114.22
105344,2023-04-23,Smartwatch,Wearables,West,Vikram,4,50536,60144.63
105345,2023-11-10,Camera,Electronics,East,Sneha,4,80772,111076.99
105346,2024-11-09,Smartwatch,Wearables,West,Neha,2,9108,11290.43
105347,2022-08-04,Smartwatch,Wearables,East,Sneha,2,33180,41874.28
105348,2024-05-04,Smartphone,Electronics,North,Rahul,2,48616,67267.46
105349,2022-05-15,Smartphone,Electronics,West,Amit,3,48207,71766.7
105350,2024-06-23,Smartwatch,Wearables,West,Rahul,3,98181,114356.33
105351,2023-02-14,Keyboard,Accessories,South,Karan,1,7008,7884.49
105352,2022-03-27,Tablet,Electronics,West,Vikram,2,34216,40304.34
105353,2023-07-10,Mouse,Accessories,South,Sneha,1,24023,33487.68
105354,2023-01-13,Mouse,Accessories,West,Neha,5,54665,64387.22
105355,2024-12-10,Headphones,Accessories,West,Sneha,3,97317,129795.67
105356,2022-08-30,Laptop,Electronics,West,Rahul,4,100080,133719.55
105357,2024-07-08,Smartphone,Electronics,West,Anjali,5,61940,75428.63
105358,2022-09-23,Smartwatch,Wearables,South,Vikram,4,125728,141757.13
105359,2023-12-13,Laptop,Electronics,North,Karan,5,101170,127441.85
105360,2022-03-11,Smartphone,Electronics,East,Rahul,1,4327,5082.99
105361,2022-02-26,Headphones,Accessories,West,Karan,1,16757,19669.19
105362,2022-02-08,Mouse,Accessories,West,Vikram,3,98082,128392.82
105363,2024-03-11,Tablet,Electronics,North,Priya,4,127272,174266.99
105364,2024-11-07,Smartwatch,Wearables,South,Priya,5,86465,97719.8
105365,2024-01-02,Headphones,Accessories,East,Neha,2,70368,93682.93
105366,2024-04-04,Mouse,Accessories,North,Anjali,2,57028,68346.95
105367,2024-01-26,Keyboard,Accessories,North,Rahul,3,10077,13798.63
105368,2022-12-18,Smartphone,Electronics,North,Priya,4,129424,184310.95
105369,2022-10-10,Smartwatch,Wearables,North,Sneha,2,70638,100504.13
105370,2022-04-20,Laptop,Electronics,West,Vikram,3,61755,77066.82
105371,2024-10-13,Keyboard,Accessories,East,Amit,3,26142,34688.03
105372,2023-06-28,Mouse,Accessories,West,Vikram,4,144944,205454.94
105373,2022-01-25,Keyboard,Accessories,North,Sneha,2,2202,2475.76
105374,2024-04-22,Camera,Electronics,East,Priya,2,49636,66623.91
105375,2024-03-01,Tablet,Electronics,North,Priya,2,31902,45766.89
105376,2024-01-08,Mouse,Accessories,South,Rahul,1,5774,7211.4
105377,2022-02-26,Keyboard,Accessories,North,Karan,2,37452,48019.58
105378,2022-06-29,Smartphone,Electronics,North,Amit,5,157130,216759.46
105379,2022-08-20,Tablet,Electronics,South,Amit,1,19546,22031.35
105380,2022-12-09,Smartwatch,Wearables,West,Karan,1,9174,11506.53
105381,2023-04-22,Camera,Electronics,East,Rahul,1,19523,23784.56
105382,2023-07-30,Mouse,Accessories,North,Priya,1,22410,24803.34
105383,2023-03-31,Headphones,Accessories,North,Karan,3,36009,42432.61
105384,2022-10-16,Tablet,Electronics,South,Vikram,5,29340,36920.09
105385,2022-09-15,Laptop,Electronics,East,Vikram,4,96108,113308.59
105386,2023-06-14,Smartphone,Electronics,South,Vikram,2,45974,61649.26
105387,2023-11-18,Mouse,Accessories,North,Amit,1,37093,47459.05
105388,2024-07-17,Laptop,Electronics,West,Amit,4,43564,48608.39
105389,2022-08-17,Tablet,Electronics,West,Vikram,3,31122,37658.12
105390,2023-08-19,Mouse,Accessories,East,Vikram,4,16432,18203.22
105391,2023-03-11,Camera,Electronics,North,Vikram,1,30951,38479.96
105392,2024-05-31,Headphones,Accessories,South,Priya,5,171430,206340.69
105393,2024-10-17,Headphones,Accessories,North,Priya,4,112184,154283.82
105394,2023-02-06,Laptop,Electronics,South,Neha,1,35768,43742.93
105395,2023-09-14,Smartwatch,Wearables,South,Sneha,1,3167,3958.95
105396,2022-03-29,Smartwatch,Wearables,East,Karan,2,11460,15930.93
105397,2023-08-07,Camera,Electronics,South,Priya,2,52440,67771.73
105398,2022-11-05,Headphones,Accessories,East,Neha,5,190510,251965.05
105399,2024-06-24,Laptop,Electronics,West,Rahul,2,4092,5878.32
105400,2022-12-09,Laptop,Electronics,East,Vikram,5,77750,91959.23
105401,2023-03-12,Mouse,Accessories,East,Amit,3,91902,137455.45
105402,2022-06-26,Mouse,Accessories,East,Karan,3,48420,70695.24
105403,2022-05-19,Laptop,Electronics,West,Sneha,2,42656,51810.88
105404,2022-07-13,Mouse,Accessories,East,Rahul,3,44352,64628.64
105405,2024-07-31,Tablet,Electronics,South,Karan,4,15692,21993.63
105406,2023-06-09,Mouse,Accessories,South,Karan,4,116308,171240.57
105407,2024-12-01,Camera,Electronics,East,Priya,4,78280,107748.83
105408,2024-07-03,Smartwatch,Wearables,South,Neha,3,8496,11637.74
105409,2022-07-29,Smartwatch,Wearables,East,Karan,4,26264,28926.8
105410,2024-01-11,Tablet,Electronics,West,Sneha,5,92700,119568.6
105411,2024-05-11,Smartphone,Electronics,South,Rahul,1,39306,46385.3
105412,2024-08-11,Tablet,Electronics,East,Sneha,2,18166,22337.51
105413,2024-04-12,Camera,Electronics,North,Karan,5,192785,287543.89
105414,2022-05-20,Laptop,Electronics,West,Anjali,4,92416,104818.3
105415,2024-03-02,Tablet,Electronics,North,Sneha,1,27064,37591.75
105416,2023-06-30,Laptop,Electronics,East,Sneha,2,67128,78484.58
105417,2024-10-13,Camera,Electronics,South,Vikram,5,116785,128809.25
105418,2022-02-26,Keyboard,Accessories,East,Anjali,2,58882,76580.01
105419,2022-04-22,Camera,Electronics,South,Neha,3,115386,134365.4
105420,2022-01-05,Headphones,Accessories,East,Anjali,4,156292,232279.06
105421,2024-11-02,Laptop,Electronics,East,Amit,5,130960,154726.45
105422,2022-03-31,Smartwatch,Wearables,South,Anjali,5,86895,102259.26
105423,2023-09-08,Tablet,Electronics,South,Karan,1,36263,40355.89
105424,2024-06-09,Keyboard,Accessories,East,Rahul,1,16977,20914.44
105425,2023-11-29,Camera,Electronics,North,Vikram,1,6893,7648.78
105426,2024-06-16,Laptop,Electronics,West,Vikram,2,67976,88338.53
105427,2024-08-28,Keyboard,Accessories,North,Amit,4,87836,114383.93
105428,2023-10-30,Smartphone,Electronics,North,Sneha,2,79186,88791.05
105429,2023-08-17,Headphones,Accessories,North,Amit,4,52216,62451.64
105430,2023-08-12,Smartphone,Electronics,North,Priya,5,191835,274869.36
105431,2023-04-30,Camera,Electronics,South,Priya,2,26136,33585.23
105432,2024-09-08,Smartphone,Electronics,North,Karan,2,74588,95013.48
105433,2024-08-29,Smartphone,Electronics,West,Vikram,2,11114,15331.88
105434,2023-10-01,Headphones,Accessories,South,Rahul,3,53970,74799.87
105435,2024-09-23,Headphones,Accessories,North,Anjali,4,23220,32619.11
105436,2022-10-09,Mouse,Accessories,South,Priya,4,132960,190424.37
105437,2024-09-12,Headphones,Accessories,North,Sneha,2,49236,58733.64
105438,2022-01-16,Keyboard,Accessories,North,Neha,3,21522,24245.66
105439,2024-07-24,Mouse,Accessories,West,Neha,2,50996,63852.4
105440,2022-09-11,Headphones,Accessories,South,Anjali,4,63264,91229.17
105441,2022-11-25,Smartphone,Electronics,South,Sneha,5,83585,94552.31
105442,2023-06-28,Smartwatch,Wearables,East,Anjali,3,7515,9997.82
105443,2024-02-22,Smartwatch,Wearables,North,Anjali,3,45306,62541.91
105444,2024-09-23,Mouse,Accessories,North,Amit,2,44290,57247.61
105445,2024-04-24,Headphones,Accessories,West,Sneha,5,72435,87071.95
105446,2023-01-01,Keyboard,Accessories,West,Amit,4,56172,69120.98
105447,2023-10-17,Tablet,Electronics,South,Amit,1,28444,32103.63
105448,2024-01-30,Laptop,Electronics,West,Neha,4,38576,46948.28
105449,2023-10-01,Camera,Electronics,South,Anjali,4,155836,174185.88
105450,2024-11-29,Keyboard,Accessories,North,Anjali,5,156205,217207.74
105451,2024-07-12,Tablet,Electronics,North,Priya,3,14937,21796.04
105452,2023-02-20,Camera,Electronics,South,Sneha,4,18792,25433.19
105453,2022-09-12,Tablet,Electronics,West,Priya,3,28773,39208.43
105454,2023-12-11,Tablet,Electronics,West,Karan,5,23525,30320.36
105455,2023-07-31,Mouse,Accessories,South,Rahul,5,20705,24067.79
105456,2024-06-18,Smartwatch,Wearables,North,Neha,2,8086,8919.59
105457,2022-01-11,Laptop,Electronics,South,Vikram,1,6091,7538.16
105458,2022-01-26,Tablet,Electronics,West,Amit,5,149205,208975.84
105459,2024-08-14,Headphones,Accessories,South,Rahul,5,147775,219323.61
105460,2023-02-25,Camera,Electronics,North,Amit,3,19848,25255.27
105461,2023-05-11,Keyboard,Accessories,East,Rahul,5,6305,7857.02
105462,2022-08-25,Smartwatch,Wearables,South,Rahul,4,11628,14865.04
105463,2024-10-05,Camera,Electronics,East,Priya,2,64188,81590.01
105464,2022-08-07,Mouse,Accessories,South,Vikram,2,2770,3740.47
105465,2023-04-06,Headphones,Accessories,West,Karan,4,130780,182262.72
105466,2023-10-25,Headphones,Accessories,West,Karan,5,179555,253887.76
105467,2023-09-27,Tablet,Electronics,East,Amit,1,28319,38509.36
105468,2024-09-16,Headphones,Accessories,South,Neha,5,58125,74114.58
105469,2022-07-08,Laptop,Electronics,West,Karan,2,43988,65104.07
105470,2022-09-12,Mouse,Accessories,East,Neha,1,34736,48088.79
105471,2022-03-09,Headphones,Accessories,East,Amit,3,75255,95623.76
105472,2023-09-08,Tablet,Electronics,South,Neha,3,67635,86480.32
105473,2022-12-02,Camera,Electronics,West,Rahul,5,114735,163748.91
105474,2023-11-02,Mouse,Accessories,East,Rahul,5,133690,170617.36
105475,2024-03-31,Headphones,Accessories,North,Amit,1,39591,51726.02
105476,2024-05-23,Smartwatch,Wearables,North,Neha,1,35696,43428.5
105477,2022-10-27,Mouse,Accessories,West,Anjali,5,60925,87461.85
105478,2022-12-23,Mouse,Accessories,West,Anjali,2,26476,34654.81
105479,2022-09-13,Keyboard,Accessories,North,Anjali,3,48816,64486.64
105480,2024-10-04,Smartwatch,Wearables,East,Vikram,1,11133,16168.12
105481,2022-12-19,Smartwatch,Wearables,South,Vikram,2,47984,70450.44
105482,2023-06-08,Camera,Electronics,East,Neha,5,186775,267028.02
105483,2024-08-07,Smartphone,Electronics,West,Amit,4,26912,30306.9
105484,2024-01-26,Keyboard,Accessories,West,Vikram,1,3331,4255.03
105485,2022-10-11,Smartwatch,Wearables,South,Karan,4,82180,101683.97
105486,2022-04-09,Smartwatch,Wearables,East,Priya,2,37264,44172.97
105487,2022-07-16,Smartphone,Electronics,South,Anjali,3,34665,50735.05
105488,2023-04-27,Camera,Electronics,East,Karan,2,49636,72271.39
105489,2024-05-27,Keyboard,Accessories,East,Sneha,3,42885,55155.22
105490,2023-09-07,Smartwatch,Wearables,North,Priya,2,40296,46494.51
105491,2023-09-10,Tablet,Electronics,East,Neha,1,22658,25044.94
105492,2023-01-03,Camera,Electronics,West,Priya,1,22247,28373.53
105493,2023-07-24,Keyboard,Accessories,West,Vikram,4,94936,105946.87
105494,2023-08-13,Smartwatch,Wearables,West,Priya,2,64120,86165.89
105495,2024-12-01,Smartwatch,Wearables,North,Neha,2,23564,31655.02
105496,2023-02-26,Smartphone,Electronics,South,Rahul,4,137324,200434.78
105497,2024-04-15,Keyboard,Accessories,West,Priya,5,117715,138435.15
105498,2023-06-29,Tablet,Electronics,West,Vikram,2,42858,53510.69
105499,2022-03-12,Camera,Electronics,South,Vikram,2,72000,103954.91
105500,2024-02-07,Headphones,Accessories,North,Anjali,2,4744,6118.43
105501,2022-11-03,Laptop,Electronics,East,Amit,5,189940,213471.54
105502,2023-01-12,Tablet,Electronics,South,Karan,1,2469,2825.31
105503,2023-10-17,Headphones,Accessories,East,Neha,4,103840,148011.65
105504,2023-11-09,Tablet,Electronics,East,Neha,5,63275,88425.48
105505,2023-02-03,Keyboard,Accessories,East,Priya,3,37110,53822.59
105506,2022-08-09,Headphones,Accessories,South,Rahul,3,86676,99464.56
105507,2022-07-01,Keyboard,Accessories,South,Rahul,5,21085,29606.85
105508,2022-11-03,Headphones,Accessories,East,Karan,5,9370,12762.33
105509,2023-06-06,Tablet,Electronics,North,Karan,1,22326,26633.07
105510,2024-10-10,Smartphone,Electronics,North,Vikram,3,27537,41018.06
105511,2022-01-04,Tablet,Electronics,North,Rahul,4,55708,73988.13
105512,2024-05-12,Keyboard,Accessories,West,Sneha,2,48128,70399.29
105513,2024-04-27,Tablet,Electronics,East,Rahul,2,70416,101655.16
105514,2024-03-14,Mouse,Accessories,West,Rahul,1,35635,43946.87
105515,2022-08-03,Mouse,Accessories,North,Priya,1,24771,32558.57
105516,2024-08-29,Headphones,Accessories,South,Vikram,3,51393,65400.02
105517,2022-04-11,Mouse,Accessories,North,Amit,4,81548,112832.34
105518,2024-08-20,Laptop,Electronics,West,Karan,4,103036,137575.4
105519,2023-07-27,Headphones,Accessories,West,Sneha,5,164480,232565.08
105520,2023-10-20,Mouse,Accessories,North,Sneha,1,19644,21700.74
105521,2024-07-27,Smartwatch,Wearables,East,Anjali,2,26310,36179.34
105522,2024-12-22,Tablet,Electronics,South,Neha,2,42672,52385.26
105523,2022-08-14,Camera,Electronics,South,Rahul,3,5604,6667.02
105524,2022-04-15,Tablet,Electronics,North,Rahul,2,70988,100838.21
105525,2024-02-11,Mouse,Accessories,East,Anjali,4,147520,167536.77
105526,2023-03-05,Smartphone,Electronics,East,Amit,4,50796,60517.54
105527,2023-03-10,Keyboard,Accessories,North,Vikram,1,12069,14259.45
105528,2024-11-17,Camera,Electronics,South,Rahul,3,102981,130572.72
105529,2023-11-13,Headphones,Accessories,South,Anjali,2,63364,77870.22
105530,2023-08-11,Smartphone,Electronics,South,Karan,1,13615,18900.17
105531,2024-12-28,Tablet,Electronics,East,Sneha,5,110745,152800.19
105532,2024-05-15,Mouse,Accessories,North,Rahul,5,93475,114991.86
105533,2024-01-16,Headphones,Accessories,East,Amit,2,62192,79281.88
105534,2024-05-13,Headphones,Accessories,South,Anjali,2,70922,83912.31
105535,2023-01-03,Smartwatch,Wearables,East,Priya,2,55006,75266.58
105536,2022-09-08,Smartwatch,Wearables,South,Karan,4,68204,85833.99
105537,2024-05-08,Mouse,Accessories,North,Priya,2,48652,56102.1
105538,2024-05-05,Mouse,Accessories,South,Neha,5,187250,215507.19
105539,2023-07-15,Laptop,Electronics,West,Amit,2,50458,62009.26
105540,2022-10-21,Smartwatch,Wearables,West,Neha,3,13104,18331.58
105541,2024-07-07,Keyboard,Accessories,North,Anjali,5,196090,217699.46
105542,2023-03-09,Camera,Electronics,East,Neha,3,98559,118577.31
105543,2022-02-28,Headphones,Accessories,East,Sneha,5,155765,181465.36
105544,2024-08-26,Smartwatch,Wearables,East,Neha,1,14641,21706.62
105545,2024-04-15,Mouse,Accessories,South,Neha,5,60185,83182.45
105546,2022-07-18,Laptop,Electronics,West,Amit,5,154505,184369.75
105547,2022-08-03,Mouse,Accessories,North,Anjali,3,83661,98969.64
105548,2024-06-16,Mouse,Accessories,East,Priya,3,49962,72105.77
105549,2023-04-17,Mouse,Accessories,East,Rahul,5,177885,209208.89
105550,2022-09-04,Tablet,Electronics,North,Neha,5,35650,53433.06
105551,2023-01-17,Camera,Electronics,South,Sneha,4,61112,74124.04
105552,2024-09-17,Smartwatch,Wearables,East,Vikram,1,23570,26722.09
105553,2024-07-15,Headphones,Accessories,South,Rahul,1,13916,19153.66
105554,2023-07-14,Tablet,Electronics,South,Sneha,2,51798,69609.11
105555,2024-12-10,Mouse,Accessories,South,Anjali,5,45645,68464.25
105556,2023-11-20,Keyboard,Accessories,East,Rahul,5,44300,62942.96
105557,2023-01-15,Headphones,Accessories,East,Neha,5,62555,79540.85
105558,2023-04-19,Tablet,Electronics,North,Anjali,5,182845,250615.51
105559,2023-11-28,Keyboard,Accessories,North,Karan,1,11727,16736.07
105560,2024-06-29,Keyboard,Accessories,South,Vikram,3,9807,12802.95
105561,2024-08-17,Camera,Electronics,East,Rahul,4,43968,53163.84
105562,2023-04-23,Headphones,Accessories,South,Anjali,3,11535,13657.93
105563,2024-09-30,Smartwatch,Wearables,North,Karan,3,9495,11565.98
105564,2024-07-14,Smartwatch,Wearables,South,Priya,1,25307,36422.53
105565,2023-12-08,Laptop,Electronics,West,Rahul,4,51464,64441.83
105566,2024-05-03,Tablet,Electronics,South,Amit,5,49125,59670.45
105567,2024-10-13,Laptop,Electronics,East,Sneha,1,5940,8448.79
105568,2024-01-24,Smartphone,Electronics,South,Vikram,1,28722,31960.93
105569,2023-05-18,Smartwatch,Wearables,South,Anjali,4,109804,146872.0
105570,2024-03-27,Tablet,Electronics,East,Anjali,2,41528,60192.87
105571,2023-08-11,Camera,Electronics,West,Priya,1,19621,24801.6
105572,2023-12-09,Laptop,Electronics,East,Priya,3,57945,69981.76
105573,2024-12-03,Camera,Electronics,North,Anjali,3,92433,119856.36
105574,2022-07-26,Camera,Electronics,West,Vikram,5,101245,140425.89
105575,2022-05-31,Mouse,Accessories,West,Karan,1,29718,38830.79
105576,2023-10-30,Mouse,Accessories,East,Anjali,5,80165,88426.45
105577,2023-06-12,Camera,Electronics,South,Anjali,1,1816,2054.49
105578,2022-06-14,Laptop,Electronics,North,Neha,4,153888,213678.32
105579,2024-07-05,Mouse,Accessories,North,Sneha,1,21888,27578.45
105580,2024-10-06,Smartphone,Electronics,West,Amit,2,28024,39623.42
105581,2022-02-06,Keyboard,Accessories,North,Vikram,3,3552,4830.0
105582,2022-11-29,Keyboard,Accessories,West,Vikram,4,110656,147460.89
105583,2023-02-07,Mouse,Accessories,West,Amit,3,119124,173986.57
105584,2023-02-18,Laptop,Electronics,North,Karan,5,61175,67814.25
105585,2022-02-14,Keyboard,Accessories,West,Karan,4,145420,168980.04
105586,2022-07-25,Headphones,Accessories,South,Priya,2,78092,105404.71
105587,2022-03-03,Keyboard,Accessories,West,Vikram,3,25737,28988.39
105588,2023-02-24,Smartwatch,Wearables,South,Karan,1,22912,31114.23
105589,2024-05-17,Laptop,Electronics,South,Neha,1,36362,54312.04
105590,2024-03-30,Mouse,Accessories,South,Priya,1,19691,28581.94
105591,2022-01-19,Mouse,Accessories,North,Priya,4,61284,81897.9
105592,2022-12-31,Keyboard,Accessories,South,Anjali,2,16164,23560.5
105593,2024-10-27,Laptop,Electronics,North,Priya,2,19024,21811.15
105594,2023-03-04,Smartphone,Electronics,East,Amit,2,68310,87565.06
105595,2023-08-03,Headphones,Accessories,South,Anjali,3,117849,149841.52
105596,2023-06-30,Mouse,Accessories,West,Sneha,4,60120,74222.89
105597,2022-11-21,Laptop,Electronics,East,Sneha,1,20877,22966.38
105598,2022-02-24,Mouse,Accessories,East,Amit,3,66459,96791.66
105599,2024-02-17,Mouse,Accessories,South,Priya,2,41760,58926.81
105600,2024-09-18,Smartwatch,Wearables,North,Neha,1,1056,1437.37
105601,2022-02-11,Keyboard,Accessories,East,Rahul,4,109160,125707.21
105602,2022-08-19,Smartwatch,Wearables,South,Priya,5,47000,58810.26
105603,2023-03-29,Keyboard,Accessories,East,Karan,2,67970,99897.6
105604,2023-01-29,Mouse,Accessories,East,Vikram,2,73866,99480.65
105605,2023-11-22,Laptop,Electronics,South,Anjali,2,28782,38607.14
105606,2023-01-27,Camera,Electronics,West,Vikram,2,31028,45463.8
105607,2023-08-27,Keyboard,Accessories,West,Anjali,1,7047,9329.76
105608,2024-05-30,Camera,Electronics,West,Anjali,4,153856,206020.77
105609,2022-03-26,Headphones,Accessories,East,Sneha,3,91296,113050.58
105610,2024-11-19,Smartwatch,Wearables,North,Vikram,1,20763,25924.19
105611,2022-02-18,Camera,Electronics,North,Rahul,4,79280,108949.96
105612,2022-03-10,Smartwatch,Wearables,East,Amit,3,119877,147229.82
105613,2024-12-17,Keyboard,Accessories,East,Amit,2,15090,19973.78
105614,2023-11-28,Keyboard,Accessories,South,Rahul,4,6948,8418.74
105615,2023-04-24,Headphones,Accessories,North,Sneha,2,79480,92709.45
105616,2024-03-30,Keyboard,Accessories,East,Sneha,4,147304,188808.52
105617,2022-05-27,Mouse,Accessories,West,Anjali,5,28965,34380.83
105618,2024-10-12,Headphones,Accessories,North,Karan,2,51548,75229.03
105619,2023-09-01,Camera,Electronics,East,Amit,2,39474,48215.33
105620,2023-03-22,Keyboard,Accessories,South,Amit,2,57768,77349.09
105621,2022-08-09,Laptop,Electronics,South,Priya,1,31493,37960.93
105622,2022-04-05,Tablet,Electronics,North,Neha,3,39933,48047.69
105623,2022-09-19,Smartphone,Electronics,West,Karan,2,37458,46457.45
105624,2024-06-15,Mouse,Accessories,North,Priya,2,79260,116222.89
105625,2024-12-30,Tablet,Electronics,East,Vikram,1,13811,17354.89
105626,2022-08-07,Tablet,Electronics,West,Neha,1,23540,33627.05
105627,2022-04-02,Smartwatch,Wearables,East,Vikram,5,18410,21703.9
105628,2022-05-07,Mouse,Accessories,West,Amit,4,25040,28026.47
105629,2022-03-21,Mouse,Accessories,West,Anjali,2,15520,21924.66
105630,2024-09-09,Headphones,Accessories,East,Neha,4,134872,177592.7
105631,2024-07-04,Smartwatch,Wearables,North,Amit,1,2415,3143.1
105632,2023-05-01,Camera,Electronics,South,Sneha,1,9615,11623.4
105633,2023-11-25,Smartphone,Electronics,West,Priya,5,37880,42763.75
105634,2022-01-25,Camera,Electronics,West,Anjali,3,45942,59409.62
105635,2022-06-05,Laptop,Electronics,South,Amit,1,33583,48590.93
105636,2023-09-24,Smartphone,Electronics,North,Neha,2,10586,12152.82
105637,2024-12-16,Smartwatch,Wearables,South,Priya,5,8810,12965.4
105638,2022-01-19,Keyboard,Accessories,North,Neha,3,29457,35639.78
105639,2022-08-25,Keyboard,Accessories,West,Neha,5,68470,89892.52
105640,2022-10-04,Smartwatch,Wearables,West,Rahul,1,19809,22316.89
105641,2024-01-15,Camera,Electronics,East,Amit,3,87780,111482.24
105642,2023-07-06,Smartwatch,Wearables,North,Amit,4,109992,126530.3
105643,2023-10-01,Smartwatch,Wearables,South,Neha,3,11904,13322.83
105644,2022-08-25,Tablet,Electronics,North,Vikram,2,26302,39101.16
105645,2024-09-24,Laptop,Electronics,North,Sneha,4,83620,116402.2
105646,2022-02-24,Mouse,Accessories,North,Amit,4,59928,83157.48
105647,2023-11-15,Keyboard,Accessories,North,Karan,2,9818,11155.41
105648,2022-04-19,Tablet,Electronics,South,Sneha,4,4188,6163.65
105649,2023-01-08,Smartwatch,Wearables,East,Sneha,1,38159,49140.68
105650,2024-08-30,Headphones,Accessories,West,Sneha,3,61221,88214.17
105651,2022-07-20,Tablet,Electronics,South,Amit,3,71778,79317.59
105652,2024-04-28,Smartwatch,Wearables,South,Sneha,2,29872,36422.41
105653,2023-05-24,Keyboard,Accessories,West,Sneha,1,16990,25458.14
105654,2022-10-02,Mouse,Accessories,East,Priya,4,117848,149800.74
105655,2022-07-30,Smartwatch,Wearables,South,Amit,3,116208,169128.82
105656,2023-05-19,Laptop,Electronics,West,Sneha,3,89364,110024.9
105657,2023-12-04,Camera,Electronics,East,Vikram,3,68208,89361.46
105658,2022-02-11,Smartphone,Electronics,East,Karan,3,46269,66705.44
105659,2022-11-11,Tablet,Electronics,North,Sneha,5,8750,11745.37
105660,2024-02-27,Tablet,Electronics,South,Neha,2,27528,38266.04
105661,2022-11-25,Tablet,Electronics,East,Anjali,4,8444,10061.31
105662,2024-11-06,Smartwatch,Wearables,South,Anjali,4,33712,39185.35
105663,2022-10-10,Mouse,Accessories,West,Amit,2,70116,83586.87
105664,2024-07-31,Laptop,Electronics,South,Anjali,1,1367,1773.3
105665,2022-09-15,Mouse,Accessories,East,Priya,2,64378,91441.6
105666,2023-07-29,Smartwatch,Wearables,West,Karan,3,100785,125134.41
105667,2023-07-28,Smartwatch,Wearables,West,Rahul,3,12948,17168.09
105668,2023-09-04,Camera,Electronics,North,Neha,2,66252,94205.37
105669,2024-11-08,Headphones,Accessories,West,Neha,2,72832,87071.43
105670,2024-04-16,Laptop,Electronics,East,Anjali,4,48292,70177.47
105671,2023-02-27,Tablet,Electronics,North,Neha,4,77756,115174.75
105672,2024-01-28,Smartphone,Electronics,East,Anjali,5,68285,76177.93
105673,2024-02-02,Tablet,Electronics,East,Karan,5,49110,55182.18
105674,2023-02-28,Mouse,Accessories,North,Amit,3,8946,10166.09
105675,2023-03-05,Smartwatch,Wearables,North,Amit,5,181835,256515.97
105676,2022-07-23,Laptop,Electronics,South,Sneha,5,70875,83330.2
105677,2022-07-15,Keyboard,Accessories,East,Anjali,1,30920,42987.41
105678,2023-12-29,Laptop,Electronics,South,Anjali,2,24470,31236.21
105679,2022-10-12,Laptop,Electronics,West,Sneha,4,57400,82340.42
105680,2022-07-15,Headphones,Accessories,West,Amit,5,36160,51470.95
105681,2022-11-03,Tablet,Electronics,South,Vikram,4,157288,233394.16
105682,2022-01-14,Headphones,Accessories,North,Anjali,5,174610,209604.49
105683,2024-12-16,Keyboard,Accessories,West,Anjali,5,166155,198006.19
105684,2023-12-24,Keyboard,Accessories,North,Sneha,3,35784,39813.39
105685,2024-02-19,Camera,Electronics,South,Vikram,1,11811,14931.07
105686,2023-06-13,Mouse,Accessories,North,Amit,2,8466,10867.17
105687,2024-03-08,Smartphone,Electronics,East,Anjali,2,17684,26274.99
105688,2022-12-10,Camera,Electronics,West,Neha,3,32892,47111.68
105689,2022-07-28,Smartwatch,Wearables,North,Rahul,3,32400,37801.62
105690,2023-10-03,Headphones,Accessories,North,Neha,2,70126,99536.55
105691,2022-09-09,Headphones,Accessories,East,Vikram,2,28416,33284.22
105692,2022-09-28,Camera,Electronics,North,Sneha,1,28590,32338.32
105693,2024-07-08,Smartwatch,Wearables,South,Rahul,5,84140,120726.86
105694,2023-02-23,Laptop,Electronics,South,Anjali,1,27154,40469.88
105695,2024-03-05,Smartwatch,Wearables,South,Rahul,2,13428,15244.1
105696,2023-12-26,Tablet,Electronics,West,Amit,5,197065,280929.94
105697,2023-03-09,Camera,Electronics,North,Priya,2,56104,80996.51
105698,2022-04-19,Mouse,Accessories,West,Karan,1,35877,41168.94
105699,2023-10-03,Smartwatch,Wearables,West,Priya,1,26234,31829.75
